speaker,timestamp,words,tags
Rita Rankin,0:42:41,"In Glen Alpine, we are certainly our own little bubble. And oftentimes I feel, you know, like I talked to my friend last night who grew up in Morganton. And for me, Morganton is different from Glen Alpine. You know, I don't have connections to what went on in Morganton in a way, even though that's our central, you know, where our government is, where we shop and we work. But I feel, when it comes to things like this, I feel like even though we're all, we were all in that same boat together, their experience was likely to be somewhat different because we were our own little small community up there that was different, you know in ways. And we only had the one elementary school. I'm not sure what they had here, but yeah, I think, I think it was just a different, a little bit of a different experience. But I find that being, you know, going home, you know, when I say going home, I think Glen Alpine. And when I'm with my, you know, the faces that are familiar with Glen Alpine, even though I've made my dear friend and sister who I talked to last night is from here. We met in high school because the high schools consolidated. We made lots of other friends and connections, but we haven't had these conversations.",
Ella Lowman,0:44:04,Mm-Hmm. <affirmative>. Mm-Hmm. <affirmative>.,
Rita Rankin,0:44:05,"Yeah. Until last night when I, you know, kind of had that",
Ella Lowman,0:44:10,"Amazing, you guys Yeah. I like your idea of all being in the room together.",
Rita Rankin,0:44:13,"Yeah. I really wanted because like I said, we've, we haven't done a what I wanna do is all my little Glen Alpine and say our fifth grade classmates get together kind of thing. We haven't been able to do that. But I thought the other day when I knew I was coming, I thought that would be, as I tried to remember stuff, I thought, “Do I really have anything to say?” I haven't stopped talking! But I thought it would be such a great thing to have because they were there with me, but they had different, you know, or memories or experiences too. So",
Ella Lowman,0:44:48,Absolutely. Yeah.,
Rita Rankin,0:44:50,"There was a reason I mentioned not having been, it'll come back to me not having been out in eight years plus, but,",
Ella Lowman,0:44:59,"Okay. And then, oh, this one. So another question is sort of leaders. Do you remember any specific leaders or groups or collective events, you or your family or those around you participated in related to desegregation with like the NAACP or other organizations or your church foundations?",
Rita Rankin,0:45:25,"Yeah. I don't remember anything. ‘Cause in Glen Alpine we didn't have at that time anything that I remember that stands out. Yeah. My parents, like I said, that kind of stuff. The NAACP meetings and those things were happening here in Morganton. And my parents were involved, but in different ways. More through their, they were advocates through their church and through their work. That's where, if I go back and, and look the history of what, how they desegregated the areas they worked in. But I don't, I just don't remember, you know.",
Ella Lowman,0:46:01,Can you tell us more about their work or anything?,
Rita Rankin,0:46:03,"Yeah, yeah. My dad originally, you know, factory worker. He eventually went to Broughton and worked there for years. He worked Drexel Furniture when I was born, which many of the Black men did here, if not all, pretty much. At Drexel Furniture. And he eventually got a state position, you know. He worked two or three, he worked, I can remember at one time working three jobs or at least two. You know, he would work like what, he was working at one of the furniture plants or one of the marble plants for Romarco years ago. And he was also selling fire detector, smoke detector type, you know, so two jobs. And then my mom was, she did all the things that Black women, Black girls did. She worked for our doctor as his and his wife, and went with them in the summer to the beach, you know, take care of the kids as a young girl in high school. And then she eventually, she, she was a teacher by education and she left high school left college the semester she was to graduate in the middle of her student teaching. 'Cause her mother was not well. And she came home, stayed. And she subbed at the segregated school in her community of Oak Hill and for one of the well-known teachers in the area's maternity leave. And then she eventually got a job at Western Carolina Center, which is now J Iverson Riddle Developmental Center, I think is the name. So they both ended up working for the state. Daddy retired on out on disability because his vision, he lost a good deal of vision after about 17, 18 years. Mom retired after 30 years of working at the center. Very well respected and loved supervisor. She started at the, you know, as they called it back then, cottage parent, taking care of the residents. And she was a supervisor for years before she retired. So, you know, loved, respected, treated people fairly, you know a lot of her employees are people that are now my age. And, you know, they tell those stories of, you know, how, “I almost lost, lost my job if it wasn't for your mama.” You know, those kinds of things. So, so they were great parents. Both very raised, very godly, you know. And like I said, they, they, we, they took us to church every Sunday. You know, we, we were taught, like I say, treat people the way you want to be treated. And so my dad passed away 2003 at the age of 71, about three days after his birthday, from cancer. And my mother passed this past March 27th after she was diagnosed with dementia.",
Ella Lowman,0:49:19,Mm-Hmm.,
Rita Rankin,0:49:20,"In 2001 or 2002 and she lived very well and a full life until we were still hanging in at COVID. We were at, that really sucked us into the house, you know? And she was good. She was good. And then this last year has had got to be the one where, you know, all the changes just really started to take their effect. And so she lived almost to 90. Her birthday would would've been September the seventh. And she died March 27th. So, wonderful, wonderful. You know, memories and things to look back on. Yeah.",
Ella Lowman,0:50:04,"Yeah. That's beautiful. And then Just, do you have anything else?",
Clara Wilson,0:50:13,"Do you remember any specifics about what things your parents did like with their church that helped towards, like desegregation or helping making that transition easier for you?",
Rita Rankin,0:50:23,"Yeah. I believe it would really just be, you know, we went, like I said, every Sunday, Sunday School, church. And we had a supportive small, our congregation was small then. Small now, but we had a, and it was really older, the older generation of people who were supporting our young parents, you know, 'cause our parents were, what, in their, I guess probably 1960s, they would've been in their thirties. And so we had a, a little, you know, the older ladies of the church and the gentleman of the church who were actually my dad's family 'cause his family started the church. You know, they were just good citizens who went to work every day and came to church on Sunday and did what they did. So I kind of, I think we just saw the example of this is what we're supposed to do. And it, and I don't remember, you know a lot of like meetings where, you know, they set us down and talked about things like I've seen done in years later that we did with our kids.",
Ella Lowman,0:51:34,But that lead by example?,
Rita Rankin,0:51:36,"Yeah. It was that lead by example. It was setting the environment of you tell the truth, you know, you do what you're supposed to do. You do your work. You know, you ask, you know, I was gonna say, you ask for help, but, you know, we were of the generation where you just kind of put your head down and you do, and you don't necessarily ask for a lot of help. That's, that's the generation they were from because, you know, they couldn't get it.",
Ella Lowman,0:51:59,Yeah. Absolutely. Did you have any experiences with discrimination outside of the school environment that you'd like to share? Or,
Rita Rankin,0:52:12,"In those school years, in that time period?",
Ella Lowman,0:52:14,"In that time period, whatever sort of stands out to you that,",
Rita Rankin,0:52:18,"You know, I think the things that stand out during that time period would be, like I said, the friend whose father said we could no longer be friends. You know, that was a loss 'cause we, I loved her as a friend. You know, we laughed a lot. We had fun on the phone. And then we'd have fun and seeing each other later and at school, you know, the next day. I think it was, I think it was the things like walking into the, the Woolworths and knowing that I wasn't allowed to do this or to do that. You know, it, it was the being followed around as kids. I mean, as, you know, when we got to be, say 13, 14, 15, whatever the age was, my mom would let me ride with my friend's older sister who could drive. You know, we'd go to town and we'd go in places like Walmart, I mean, Woolworths, we would be followed around or watched, you know, and that of course, it happened in adult life. So, you know, it was just this sense of the, you know, you're different kind of thing.",
Ella Lowman,0:53:23,"Yeah. Yeah. and then you've just answered so many questions and so many. Thank you for sharing. Oh,",
Rita Rankin,0:53:33,"You are welcome. I feel like I'm maybe not hitting the points you need, but",
Ella Lowman,0:53:37,"Oh my goodness. You are, you're doing amazing. Seriously. Yes. Just being here.",
Rita Rankin,0:53:42,Thank you.,
Ella Lowman,0:53:44,"But so for a wrap up, what is, and if you guys have anything to feel free to jump in.",
Hayden Zeagler,0:53:50,"I personally, 'cause I'm going into my plan is to go into nursing. I would love to hear more about how it's shaped your, like, outlook on nursing and how you treated patients.",
,0:54:00,Rita Rankin,
,0:55:09,"You know, so I did, you know, I did meet a little resistance. It, it's always situations. It's just like I've talked to you about the teachers at school. Not everybody even took the time to let us know how they felt about us. You know, you, you assume how someone feels about you by the way they treat you. Right. So the teacher's mean, we think you don't like us, or, you know what I mean? So I went, you know, I, I would go into nursing almost Pollyann-ish, and then, you know, the, the, the, what has happened is over life, the, the blinders just come completely off, you know, as you grow into this and live in this world. So, and as a nurse, I think my compassion and my heart for others that my parents gave me is the reason I was so successful.",
,0:55:57,"You know, going in with, with a heart for others, you know, they can hear and feel that it wasn't something I could have ever pretended, you know? And I find it very, very difficult. I was not working in nursing during COVID because my mom was then, you know, ill, and I was taking care. I'd already, you know, reduced hours, all kind of different ways. And finally had, was at home with her full time by COVID, but still, still working some, but, I was, you know, primary caregiving. And I just found that I am so, I got burned out. I stayed in way too. I stayed in Med Surg, worked way too long, got burned out. So I kept doing some things differently to keep myself. I love nursing. I love being that knowledgeable. I love being in the mix. I miss it. But I'm not interested in doing it every day unless it's on a very a level of direction. I wanna be guiding or directing, you know the, my nurse days in the field kind of, are, are behind me, I think, I hope.",
,0:57:06,"But I was gonna say something important there. I think that the, the situations that occurred were individual situations. Like the person who asked me to come to work for them, I had a gentleman who claimed I did something like I hit him or hurt him or something. And my, I was at home because I worked third, and the nurse, the nurse supervisor called me. She said, “We just want to let you know this Mr. So-And-So has said,” and I, you know, I'm like, you know, and she says, “You don't have to explain. We know, we know you. We know you.” So, you know, it's it. There were a few things like that. That was probably one of the first times I ever got called outta my name.",
Rita Rankin,0:57:49,"I will say it that way, by patient. And I just, I was just like, wow. You know, you might be outta your mind, but that's still in your mind. Yeah. You know, she could notice that, you know, to call me that ugly word. So you know, nursing is such a oh, what I was gonna say about COVID, I find it very hard to ever want to go back into taking care of others because of the people's response, the way folks chose. And I know it's a personal, you can, you can do whatever you want to in a situation like that. But I felt like I had given so very much of myself, physically. Physically. And mentally and emotionally that I'm just so, I'm just so disappointed and I'll put, I'll use that word. Disappointed in the public that I served. I feel like I gave so much. And so, and they just poo-pooed, oh, well we don't care about community health. You know? So it's hard. It's not an easy career to go into. Nurses suffered during COVID more than probably any profession. And in regards, I'll say that, only because I only talked to nurses mostly during that time, and they talked about how much work they were having to do that doctors weren't doing, you know, because nobody wanted to go in the rooms, you know? So",
Ella Lowman,0:59:15,Thank you.,
Rita Rankin,0:59:16,Yeah.,
Ella Lowman,0:59:17,I'm taking a global pandemics class right now.,
Rita Rankin,0:59:20,Really?,
Ella Lowman,0:59:21,And it is fascinating.,
Rita Rankin,0:59:23,"I would love, see that's my interest. I have, I've, I am retired now, but still gonna be working because I have bills to pay and like to have fun, you know, travel and do things. And that is my hope is that I can get back into taking some classes, particularly like that, just for my own knowledge, because I've missed, I missed the being in the know of what's going on. And because you, you can't really be actively engaged even in, you know, in nursing if you don't know what's going on.",
Alexis Robinson,0:59:56,Yes. You’d also definitely love public health courses.,
Rita Rankin,0:59:59,I love pub. Yes. I worked public health.,
Alexis Robinson,1:00:01,Yes. I'm a minor in it. Are you? I'm really passionate about it.,
Rita Rankin,1:00:04,"I love my pub. I did home health. Okay. So my hospital days were, were, I worked MedSurg, and we can talk about this off, but MedSurg and, and, and went to PRN after I had second babies so I could spend more time at home with kids. That doesn't help your retirement, I'll tell you. Don't do that. But I worked public health. I worked public health from ‘04 to 2012 when I went to the schools for a year and taught in health sciences. And public health was my love because it's, it's engaging with the people and you're, you're trying to do preventive care. We hope, you know, things that, you know, and we're teaching about. I'm, one of my favorite things to do is go to the flu clinic. Well now I like to talk to people. So, you know, that gets in the way of giving flu shots. And so wouldn't lemme do that. But, you know, engaging with the public is, is the thing, you know, that's, we gotta make sure they're educated, that they know what's going on, that they know how to better help themselves. And I mean, you know, that's the way it is with everything. So. Yeah. That's exciting.",
Ella Lowman,1:01:14,Yeah.,
Rita Rankin,1:01:14,Yeah. Yeah.,
Ella Lowman,1:01:16,"Well, kind of tying that in another question we've kind of talked with other interviewees about this too, is the health access during desegregation, during segregation.",
Rita Rankin,1:01:27,Yeah.,
Ella Lowman,1:01:28,And if you have any memories or thoughts or anything on that.,
Rita Rankin,1:01:33,"Yeah. I,",
Ella Lowman,1:01:33,Your mom working for your doctor.,
,1:01:35,Rita Rankin,
Ella Lowman,1:02:56,"Oh, just about health and access.",
Rita Rankin,1:02:59,"Yes. So I, you know, I just know that gosh, that's such a big topic that I hadn't really thought about because, you know, we see and know, you know, having worked in it, I know the numbers. I can remember going to him as a child and it's just, it's just such a weird place to be in. Because, you know, when you go in the doctor's office, you're a little, everybody gets a little weird about going, you know, your blood pressure goes up a little bit. You can't remember your symptoms that you came there for. You know, those kinds of things as adults. And I just remember being scared as a child of, you know, not really knowing what was going on. We'd go to the health department to get our shots and I remember that specifically 'cause It was this very small little building here that is no longer the health department.",
,,"I just, it's, it's a good question 'cause I just don't have a lot of memories about, you know, I can remember us getting in line at our school to get the polio, that shot that they, or was it something else that they, I know what it is, but I can't date it now. But, you know, they had to group us all up on a, and it was on a Sunday. And we went down and we got that shot. You know, so it, I don't remember or don't have a lot of, but your question is specific to me about health. So repeat it one more time.",
Alexis Robinson,1:04:31,Oh. just about the access to health resources and thoughts around health for the Black community during desegregation.,
Rita Rankin,1:04:42,"During desegregation. I can't imagine what it was because I was so young. I was so little. I can't imagine what it was then. You know, we had our primary doctor and that was it. The doctor that delivered us was the one guy. And then we had, it was, you know, you really just had your one person for everything. And so I remember him, you know. Yeah. And going to him from time to time, I remember the hospital being segregated.",
,,"My mom, I looked at it today. My brother, my youngest, both of my brothers have since died. One died in 2016 from a car accident. And the, the brother, the next brother, the one closest 'cause I'm the oldest and then three years and five years younger. So the five year younger brother died at, in 2016 from a car accident. And the other brother who's three years younger died during COVID 2021. He was exposed during COVID in his home. So, but I remember my youngest brother, I don't wanna lose this story, just gimme a minute 'cause it's gotta come back to me.",
Ella Lowman,1:05:58,It's okay.,
Rita Rankin,1:06:00,This is part of the age issue. <Laugh>. I was gonna tell you a specific story about him. It went,
Alexis Robinson,1:06:15,Okay. That's okay. Okay.,
Rita Rankin,1:06:16,Yeah.,
Alexis Robinson,1:06:16,Happens to me.,
Rita Rankin,1:06:17,"It does, happens to me all the time. It's quite frustrating. It's like, you know what you were gonna say.",
,1:06:24,"Yeah. You know? Mm-Hmm. But, you know, I just, I just think knowing what I know now about the healthcare system, I can't imagine what it was like, you know, then because even I don't feel, and I'm a nurse sometimes that I'm accessing, you know, my care being accessed the way it should be. I just went to the doctor yesterday and gave her some information and we didn't do any labs. So I'm like, do I need to call her back and tell her we going to do some labs? You know? So I just think that a lot of times I know I felt as an adult, like I said to my doctor recently, my podiatrist, I don't think you all are paying any attention to what I've been saying and I've been saying it for years.",
Rita Rankin,1:07:05,"So I'm sure that's, you know. Yeah.",
Ella Lowman,1:07:12,Absolutely. And then what is important for people to know and understand about desegregation from your point of view?,
Rita Rankin,1:07:25,"That it changed a lot for us. A lot of people probably see it as, oh, we, you know, it was a favor. And it was very positive. And in the, in a lot of ways it was a positive intent and move. And we have, like I said, there's a lot of good things that came from that. Memories, relationships, you know, we would hope. But the problem is that our education system has not grown. You know, it's not integrated in teaching the things that are our true history. And when you do that, then here we are with a whole, generations of an uneducated population. I was phone canvassing during this election and I just feel, I kept saying to my coworkers, we just, you know, they were quite, you know, frustrated because people were hanging up on us and didn't want to hear the information. And we were non-partisan. And I kept saying, we are working with an uneducated electorate. You know, we are so far behind in information, you know, in what, what we want to hear. You know? So.",
Ella Lowman,1:08:46,Absolutely. Yeah. Yeah. Are there any stories or thoughts you want to share or are there any questions you wish we had asked?,
Rita Rankin,1:08:59,"Hmm. I, I can't think of any I wished you had asked. I think you've kind of touched on a lot of the areas that I would want to mention. I can't think of anything. I wish I could think of that story I was gonna tell you. You know, I would just say that as a group of people, even like we, the, the first years at Freedom were just 10th, 11th, and 12th. So by the time we got to high school, it was us and you know us, I say our Glen Alpine us and then all of the students that came from other schools. And we, we when we get together, it's, there's a bond there in that group too that is just like unique that we want to have time to ourselves, to relish in that Blackness of that group of us who went through that period.",
,1:10:02,"Because even though we don't talk about it, you know like this, we haven't sat down like this, you know, we know that we are each other's source of memories and joy and struggle and difficulties and all the things that we went through. And really, I would give credit to our families, our parents, you know, our, even though, like I said, I don't always feel as connected to the Morganton story. As I do our own individual story. But I think as a whole, you know, our parents did know, you know, people in the communities 'cause they went to high school at Olive Hill High School, the all Black high school. So a lot of them, they, my mom and dad knew people from Morganton. So there were relationships and connections and, and our church, our churches were a huge part of that cohesive, getting us ready to go wherever we were gonna be going.",
,1:11:04,You know?,
Ella Lowman,1:11:07,Yeah.,
Rita Rankin,1:11:07,"So I think it's just having our, you know, our strong, our strong community, you know, here we have a great community. It's good that you guys are talking to us because the community here of Black people who did go through that, you know, it is, we had to be, we had to be tough. You know, 'cause particularly for the kids 'cause we didn't realize what was going on around us. We didn't know how many people may not have even wanted us there.",
Ella Lowman,1:11:37,"Thank you. Yeah. Thank you so much for your time and your story. And after our interviews are transcribed, Dr. McKesson will contact you with further information and if you have any more questions for her today, she'll be in the hallway out and about.",
Rita Rankin,1:11:56,Thank you. I thank you guys. Thank you. Thank you so much. Lovely. Absolutely. I should have wrote down. Should wrote. Thank you for so [audio cuts off].,
