speaker,timestamp,words,tags
Bobby Forney,46:48,"You know, me and her, we talk quite often, but I didn't know that either.",
Leslie McKesson,46:55,"Oh, really? Wow.",
Bobby Forney,46:57,Yes. I think it's something that she just wanted just maybe keep inside of her.,
Leslie McKesson,47:00,"Wanted to keep to herself. Do you know if Mary knows? You remember Mary from Legal Aid, Mary Wilson?",
Bobby Forney,47:09,"Oh, yes, I remember Mary.",
Leslie McKesson,47:11,"I asked Shandra if she had told her so, maybe, she said she'll reach out to her, so hopefully she will.",
Bobby Forney,47:18,"All right, I'll make sure that she gets the messages.",
Leslie McKesson,47:25,All right. Sounds good. I look forward talking with you.,
Bobby Forney,47:29,All right. Same here.,
Leslie McKesson,47:29,Thank you.,
Andrea Chambers Lytle,47:30,"All right, you take care.",
Bobby Forney,,Bye-bye.,
Leslie McKesson,47:31,Bye-bye.,
Bobby Forney,47:32,"You too, Andrea.",
Andrea Chambers Lytle,47:33,All right. Bye. His phone number is [redacted for privacy].,
Leslie McKesson,47:40,8-2-7-9. Mine is-- You know what? I got a card I can give you. I can be professional.,
Andrea Chambers Lytle,47:53,You gave me a card.,
Leslie McKesson,47:53,"That was a different one, but it's got the same number on it. You know what? This doesn't have my phone number on, but I'm going to write it on here. [silence] That's my cell phone number. You got to put some numbers on here. You know that's what the new businesses are doing these days, they just put an email address and no phone number, makes it hard to get in touch with anybody. Y'all, this has been gold.",
Jeannie Chambers Logan,48:33,"I'll never forget the day that the man came down from Boone to interview Mama and Ms. Lucille. He's from Boone, and he was white.",
Andrea Chambers Lytle,48:44,"That one was done in 2012. At the top of that one, it says-",
Jeannie Chambers Logan,48:49,"No, right here.",
Leslie McKesson,48:51,This?,
Andrea Chambers Lytle,48:51,"It says March 6, 2005.",
Leslie McKesson,48:53,2005? This 2012. Which one is the one where the guy came down from Boone?,
Jeannie Chambers Logan,48:59,That one right there.,
Leslie McKesson,49:00,"This one, okay.",
Jeannie Chambers Logan,49:02,"I wish I remembered his name, I don't know-- [crosstalk]",
Andrea Chambers Lytle,49:04,They didn't give you their name because--,
Leslie McKesson,49:06,They've got it listed on the Sharon McBrayer.,
Andrea Chambers Lytle,49:10,I remember a lady coming.,
Jeannie Chambers Logan,49:12,"It was a man, I was there that day. Christober may remember.",
Leslie McKesson,49:20,Does anybody still have this original photo that we could get a copy of? You know where it is?,
Andrea Chambers Lytle,49:26,"Will they have an original in there? I had that paper, and I don't know where I packed it away, but I had a picture-- I think it was a color picture that was-- I'm just going to have to look, and they have it packed out in my storage building at some point.",
Leslie McKesson,49:45,"You know, honestly, they may have it at the News Herald because they got permission to run it so they may have kept the original. This is something that needs to be done, I might have to pull in some help on this one. I've got a friend who is the head of the documentary department up at Appalachian, the one that did the Dulatown documentary. She's very interested in this.",
Andrea Chambers Lytle,50:25,"Oh, is she?",
Leslie McKesson,50:26,"Very interested. She was supposed to meet me yesterday and give me some real recording equipment, but she didn't get to come down here. I said, ""It's all right, me and my iPhone, we got this, we'll do it.""",
Andrea Chambers Lytle,50:39,"I was reading that article that Larry Brewer, where they interviewed him, and he was saying that he doesn't remember a lot about integration except what he was told and then talked about the people. If you read that article, I said, ""Oh, this is interesting."" I said, ""No one ever came to me and say, 'What's your story?""' I said, ""I could tell a story,"" even when Sitton and I was in, he e was really fascinated. He said, ""All this happened to you?"" He said, ""Why did--"" I started to say, ""I didn't fit in that group of people, and sometimes, I still feel like I'm an outsider looking in ."" I just said--",
Jeannie Chambers Logan,51:27,"Some of the family, people that had children that went to the school when they were integrated, I don't know who it was, but they got to some of the parents they were integrated, I don't know who it was, but they got to some of the parents",
Leslie McKesson,51:42,Won't saying anything.,
Jeannie Chambers Logan,51:42,"Right, say everything.",
Leslie McKesson,51:44,Even all these years--,
Jeannie Chambers Logan,51:45,"All these years, they buried it, they told them, ""Hush, hush."" Don't want them talking about it, and their parents told them not to talk about it.",
Leslie McKesson,51:53,You know that's what happened with slavery.,
Jeannie Chambers Logan,51:54,"Yes, they did. [crosstalk]",
Leslie McKesson,51:55,"That's been going on throughout our history, ""Shut up, don't talk about it.""",
Andrea Chambers Lytle,52:00,"I said, ""I have to talk about it now."" I couldn't talk about it then because I was hurting, but I talk about it now. I said, ""This is what I went through."" If you weren't there, you don't know.",
Leslie McKesson,52:14,"Absolutely. Stuff like this, folk need to know, so it's not allowed to happen again.",
Jeannie Chambers Logan,52:23,"Yes, exactly.",
Andrea Chambers Lytle,52:24,"Yes, exactly. Because that's why they're trying to revert everything and take us back to that day.",
Leslie McKesson,52:33,Just put a clamp on ii. Can't shut out the truth. It's going to come out.,
Jeannie Chambers Logan,52:42,I can give Chris Tober your number and let her call you.,
Leslie McKesson,52:45,"Yes, and tell her she might have to leave a message.",
Jeannie Chambers Logan,52:49,I'll tell her.,
Leslie McKesson,52:50,"Because my phone sees numbers it doesn't recognize and it automatically sends it to voicemail, so just leave me a message and I'll get back with her.",
Andrea Chambers Lytle,53:02,"Because like Bobby Forney said, ""I'll tell you some of the things that Andrea did."" Me, his sister, Candace Forney--",
Jeannie Chambers Logan,53:08,Who is deceased.,
Andrea Chambers Lytle,53:11,"She's deceased now, and Revelee Ervin, we were the ones that had to fight our way from Morganton Junior High over the hill to West Concord to get home against the white folks.",
Leslie McKesson,53:23,Y'all the ones that they wouldn't let walk on the sidewalks?,
Andrea Chambers Lytle,53:25,"Right, but we fought our way.",
Leslie McKesson,53:30,That is a part of the story I needed to hear because I hadn't heard that side.,
Jeannie Chambers Logan,53:35,"Revelee lives in Charlotte, but she visits here.",
Andrea Chambers Lytle,53:38,Greensboro.,
Jeannie Chambers Logan,53:39,Is it Greensboro?,
Andrea Chambers Lytle,53:40,"Yes, she's in Greensboro.",
Jeannie Chambers Logan,53:40,"I can get her number from Carol because that's Carol's cousin, and maybe she can call you Andrea and get-",
Andrea Chambers Lytle,,"She hit me up on Facebook, but I don't think 1-- I've seen her in Greensboro one time, but I don't think I got her number.",
Jeannie Chambers Logan,53:41,I can get her number from Carol.,
Leslie McKesson,53:43,"Yes, and tell them this is going to be a long-term thing, so don't freak out if we don't connect within the next little bit because this is going to continue, it's going to build.",
Jeannie Chambers Logan,54:10,"Okay, continue with it.",
Leslie McKesson,54:12,"Yes. Well, thank you all so much.",
Jeannie Chambers Logan,54:18,"Thank you. I knew Andrea had a story to tell, that's why I told you-[crosstalk]",
Leslie McKesson,54:20,"Yes, and that's a story that a lot of people haven't said anything about. It's still a kumbaya story, ""It wasn't that bad.""",
Andrea Chambers Lytle,54:34,"Oh yes, it was. [chuckles]",
Leslie McKesson,54:34,People were this and that.,
Jeannie Chambers Logan,54:36,They went through it.,
Andrea Chambers Lytle,54:37,I went through it.,
Jeannie Chambers Logan,54:39,"You went through, you, Bobby and--",
Andrea Chambers Lytle,54:40,"I said I can't tell Beverly's story because we didn't see them inside the school, we didn't have lunch at the time they were having lunches and everything.",
Leslie McKesson,54:52,"I know she's got a story, I've heard bits and pieces of it, I haven't heard the whole story, but I'll definitely get with her and get her story too. Was Gary Caldwell in there anywhere?",
Andrea Chambers Lytle,55:06,"Gary, I would have been in the school-- If I had been in my right grades, I would have been with Gary Caldwell, Perry Lattimore, Greg Crisp, and all them, but I got pushed back.",
Jeannie Chambers Logan,55:21,Gary Caldwell was in the--,
Andrea Chambers Lytle,55:23,"Yes, he was in there, but he was ahead of me. They were two years ahead of me in school. I graduated in '72, and they graduated in '70, and I was supposed to graduate in '70.",
Jeannie Chambers Logan,55:39,You might see Gary tomorrow if you-,
Leslie McKesson,55:41,"Yes, I probably will.",
Jeannie Chambers Logan,55:42,You have to mention it to him.,
Leslie McKesson,55:43,"I'll tell him about it and see if he will-- We did something at, Western Piedmont, a few years ago, a couple of years before I retired, and we called it ""The Home Game."" It just has some of them talk about their experiences. Judge Sitton was there. He talked a little bit from the perspective of an adult white male at the time, but the purpose of the panel was to highlight these stories and let people hear some of the stuff that was going on then. Andrea?",
Andrea Chambers Lytle,56:20,Yes,
Leslie McKesson,56:24,Thank you. Thank you. That's a whole story. I told her that's a book. That's a children's book about resiliency and overcoming and stuff. Yes. Thank you.,
Andrea Chambers Lytle,56:40,I stayed away 15 years. [laughs],
Leslie McKesson,56:42,I can understand why. Took some healing time.,
Andrea Chambers Lytle,56:45,"Oh, yes. A whole lot of healing.",
Leslie McKesson,56:47,"Yes. Thank you, Jeannie",
Jeannie Chambers Logan,56:47,Yes.,
