speaker,timestamp,words,tags
,34:01,"Always, they always wear their casual clothes.",
,,,
Alex Bouk,34:04,Very,
,,,
,34:04,"Interesting. Did you have any specific career aspirations as a kid? And then did any, did integration kind of change that for you? And how did that affect your, in your",
,,,
Gary Harbison,34:14,"As a kid? I didn't, because like I said, I was having fun, you know?",
,,,
Alex Bouk,34:18,Yeah.,
,,,
Gary Harbison,34:18,"But, uh, in, in high school, we met with the guidance counselor.",
,,,
Alex Bouk,34:22,Mm-Hmm.,
,,,
Gary Harbison,34:23,"<affirmative>. And toward, I guess it was our senior year, she said, well, what would you like to do? And so I just thought, I just put probation parole on there. I'm like, you know, I didn't think anything about it. So after high school, I started working for the state. Mm-Hmm. <affirmative>. I didn't go to college. I was taking a few college courses at the community college, but not really serious. And so, uh, I went to Western Carolina Center, started working a month after high school. And, but I taught deaf, blind, mentally challenged kids. I was a good trainer. And, uh, so my wife, I met her there and we got married, said, you need to get back in school. <laugh> <laugh>. So I got a criminal justice degree in criminal justice and police science. And so I was still at the center at the time. I, you know, I was just sort of riding the wave and enjoyed my job.",
,,,
,35:13,"It was a good job. And so eventually I left and went to the, uh, correction facility. Mm-Hmm. <affirmative> went to the prison system. And from there next to me, I ended up in probation parole. Huh. I don't know if I planted that seed back then. <laugh>. And, and actually I was the, uh, I went, when I was in school, I went there to meet the, uh, chief probation officer and the, um, judicial manager. And they were the good old boys. They refused to come out to see me. Mm-Hmm. <affirmative>. I just wanted to sort of introduce myself, sort of see what it was all about. They refused to come out to even shake my hand. Mm-Hmm. <affirmative>, I, you know, so, you know, so I said, okay. And so I continued to work at the, uh, prison system. And, uh, and so I noticed a job came up as a surveillance officer. Okay. <laugh>. I qualified for that. And in the meantime, uh, the Department of Correction had a black, uh, guy over him.",
,,,
Alex Bouk,36:16,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,36:16,"And so they put a guy over, these two guys in Morganton who was black. He had the whole western region. And so when he came through and introduced himself, and soon as he left the office headed to Charlotte, uh, they called him from Raleigh, said, uh, we would like for you to come to Raleigh. He said, well, lemme make round of Charlotte. Said, no, you come to Raleigh now. Said, what did you say to these guys, down in Morganton? And they, he said, well, I went in and showed 'em my identification and told 'em I'm their new supervisor. He said, well, as soon as you, uh, left out, they called Raleigh, said, get our retirement papers ready, we're leaving.",
,,,
Alex Bouk,36:48,Oh my goodness.,
,,,
Gary Harbison,36:49,"So they retired and two guys that actually came in took over. And, um, so I interviewed with them and I guess they were impressed. There was like 135 applicants. So, uh, I was the first black to work probation parole in Morganton. And actually they have a correction police, uh, uh, department thing at the History Museum.",
,,,
Alex Bouk,37:10,Mm-Hmm. <affirmative>.,
,,,
Gary Harbison,37:10,So now I'm in the History Museum. It's the first black to work probation parole here in Morganton.,
,,,
Alex Bouk,37:14,"Fancy, fancy <laugh>.",
,,,
,37:18,Go ahead.,
,,,
Ethan Scheurich,37:19,"Um, so from your point of view, um, do you feel that there's anything important for people to know and understand about desegregation?",
,,,
Gary Harbison,37:28,"Well, I know a lot of the young kids today, they have no idea what we went through. Uh, I would love to, and I spoke with a pastor at one church. I said, ""love for you to bring your, your students up here."" But I, I just got the feeling they could care less. You know, they don't, they didn't have to go through it. They had all the benefits of computers and stuff like that. So I don't think history is that important to them.",
,,,
Alex Bouk,37:54,"Mm-Hmm. <affirmative>,",
,,,
Gary Harbison,37:55,"Uh, I just feel like that we're two different worlds when it comes to the young people today, here, especially here, in Burke County, they got their own things. They got their own ways. You know, back in our days we had the Afros and we braided our hair, and then they, I don't know, they got a different hairstyle, different way of wearing their clothes. So it's not really a good connection, I would say.",
,,,
Alex Bouk,38:19,"Is there anything you think that could build that connection between generations, <affirmative>,",
,,,
Gary Harbison,38:26,"Unless they were in church and the pastor really, uh, made an impression on 'em that they should know? I don't, I, I don't see it. I really don't. Okay. Just being experienced surrounding and stuff. Yeah. It's just, it's just like some of 'em don't have any goals or any ambition. Some of them do, but from what I've encountered, I don't, I don't see it.",
,,,
Ethan Scheurich,38:50,"Um, are there any other stories or thoughts you'd like to share that we didn't cover?",
,,,
Gary Harbison,38:56,"<laugh>? Well, I, I'll tell you, growing up, let, let's back up to my childhood. Growing up, we lived on what called 199 Brown Street. Actually, I'm in the process of writing a book and I'm on a title at 199 Brown Street now on the opposite of Brown Street and there was a street above us called Johnson Street. Well, on that end of the street is where you had people that have their entertainment in their houses. They sold whiskey and stuff. So you have people coming from other parts of town into that area and raising all kinds- of ruckus and stuff. Then they leave out and go home. But at times, even walking through that part of the neighborhood to the recreation center, there was violence. You know, we could have very easily got hit by a stray bullet, but by the grace of God, you know, we were able to, but it was like, I don't know, we didn't seem like we were scared. I don't know it was the norm or whatever, because we heard about it going on and, you know, we just sort of walked through that area and go on to the recreation center. And, and even some of the, uh, the kids we grew up with, their parents were selling, you know, alcohol in their home, you know, when through the week, you know, before the weekend came, we would just go in and out of everybody's house, you know, it was no big deal, you know, because we got along.",
,,,
Alex Bouk,40:18,Yeah.,
,,,
Gary Harbison,40:18,"But,",
,,,
,40:18,"But it was sort of, it could be dangerous at times on the weekend. So",
,,,
Alex Bouk,40:23,Are there any questions you wish we would've asked you during this interview that we didn't get to,
,,,
Gary Harbison,40:27,<laugh>? I think you pretty well covered everything.,
,,,
Alex Bouk,40:31,Good. Good. Glad to hear,
,,,
Gary Harbison,40:32,It.,
,,,
,40:32,Hopefully I didn't go off on a rabbit trail and,
,,,
Alex Bouk,40:34,"Oh, we'd love rabbit trails. <laugh>. <laugh>, we just wanna thank you so, so much for your time and your",
,,,
Gary Harbison,40:41,Story. No problem. I,
,,,
Alex Bouk,40:42,"Appreciate after we get all of these interviews transcribed, you'll be sent a copy.",
,,,
Gary Harbison,40:46,Sure.,
,,,
Alex Bouk,40:46,Just to make sure that everything that's in there is something you'd want presented to the museum for people to,
,,,
Gary Harbison,40:51,Sure.,
,,,
Alex Bouk,40:51,"Use to expand their knowledge. And then Sure. If you have any questions, reach out to Dr. McKesson and she will be happy to answer them for you.",
,,,
Speaker 3,40:58,"Alright,",
,,,
Gary Harbison,40:59,No problem. Thank you so much. All right. Thank you ladies. Thank you for.,
